phone_e164,phone_pretty,scam_category,total_hits,pdf_count,transcript_count,likely_admin,first_source,first_context
+16016184133,+1 (601) 618-4133,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/30/2021 9/28/2021 6016184133 Legal-Enforcement-Notice attachments/482003 § 310.4(b)(1)(v) https://portal.tra
+15027737951,+1 (502) 773-7951,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/30/2021 9/27/2021 5027737951 Legal-Enforcement-Notice attachments/481995 § 310.4(b)(1)(v) https://portal.tra
+15024388909,+1 (502) 438-8909,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/30/2021 9/27/2021 5024388909 Legal-Enforcement-Notice attachments/481994 § 310.4(b)(1)(v) https://portal.tra
+14805606164,+1 (480) 560-6164,CBP-GovtImpers,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/17/2021 9/14/2021 4805606164 CBP-GovtImpers attachments/453389 § 310.4(b)(1)(v) https://portal.tracebacks.or
+12024228211,+1 (202) 422-8211,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/14/2021 9/13/2021 2024228211 Legal-Enforcement-Notice attachments/447358 § 310.4(b)(1)(v) https://portal.tra
+14439006139,+1 (443) 900-6139,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 9/14/2021 9/13/2021 4439006139 Legal-Enforcement-Notice attachments/447350 § 310.4(b)(1)(v) https://portal.tra
+19178981570,+1 (917) 898-1570,CBP-GovtImpers,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/26/2021 8/23/2021 9178981570 CBP-GovtImpers attachments/392301 § 310.4(b)(1)(v) https://portal.tracebacks.or
+18473447518,+1 (847) 344-7518,Legal-Enforcement-Notice,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/26/2021 8/25/2021 8473447518 Legal-Enforcement-Notice attachments/392274 § 310.4(b)(1)(v) https://portal.tra
+12199166637,+1 (219) 916-6637,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2021 8/21/2021 2199166637 Utility-30MinDisconnect attachments/382020 § 310.4(b)(1)(v) Page 8 of 9 https:/
+19106754407,+1 (910) 675-4407,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,8 of 9 https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2021 8/21/2021 9106754407 Utility-30MinDisconnect attachments/382018 § 310.4(b)(1)(v) https://portal.trac
+17203807802,+1 (720) 380-7802,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2021 8/21/2021 7203807802 Utility-30MinDisconnect attachments/382016 § 310.4(b)(1)(v) https://portal.trac
+19047792387,+1 (904) 779-2387,Utility-30MinDisconnect,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 8/23/2021 8/20/2021 9047792387 Utility-30MinDisconnect attachments/382012 § 310.4(b)(1)(v) https://portal.trac
+15413668655,+1 (541) 366-8655,FedReserv-Impers,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/14/2021 7/12/2021 5413668655 FedReserv-Impers attachments/280167 § 310.4(b)(1)(v) https://portal.tracebacks.
+14058506352,+1 (405) 850-6352,Medicare-Ineligible,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 6/25/2021 6/24/2021 4058506352 Medicare-Ineligible attachments/242207 § 310.4(b)(1)(v) https://portal.tracebac
+16319373276,+1 (631) 937-3276,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/20/2021 4/19/2021 6319373276 AutoWarranty-ExtendOrReinst attachments/102399 § 310.4(b)(1)(v) https://portal.
+13056026385,+1 (305) 602-6385,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/8/2021 4/7/2021 3056026385 AutoWarranty-ExtendOrReinst attachments/93988 § 310.4(b)(1)(v) https://portal.t
+15087876025,+1 (508) 787-6025,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/10/2021 3/9/2021 5087876025 AutoWarranty-ExtendOrReinst attachments/65174 § 310.4(b)(1)(v) https://portal.t
+14075737577,+1 (407) 573-7577,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/5/2021 3/2/2021 4075737577 AutoWarranty-ExtendOrReinst attachments/63405 § 310.4(b)(1)(v) https://portal.t
+13212942050,+1 (321) 294-2050,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/2/2021 3/1/2021 3212942050 AutoWarranty-ExtendOrReinst attachments/63053 § 310.4(b)(1)(v) https://portal.t
+18598986213,+1 (859) 898-6213,AutoWarranty-ExtendOrReinst,1,1,0,no,pdf:pointofnoentry-greatchoicecdletter_0.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 2/18/2021 2/17/2021 8598986213 AutoWarranty-ExtendOrReinst attachments/58336 § 310.4(b)(1)(v) Page 9 of 9
+15592546440,+1 (559) 254-6440,StudentLoan-Payments-P1 c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,Violation https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/4/2023 2/3/2023 5592546440 StudentLoan-Payments-P1 c/attachments/1226298 310.4(b)(1)(v) https://portal2.tr
+18583273282,+1 (858) 327-3282,StudentLoan-Payments-P1 c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,4(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/4/2023 2/3/2023 8583273282 StudentLoan-Payments-P1 c/attachments/1226300 310.4(b)(1)(v) https://portal2.tr
+18052971000,+1 (805) 297-1000,StudentLoan-Payments-P1 c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,4(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/3/2023 2/3/2023 8052971000 StudentLoan-Payments-P1 c/attachments/1226308 310.4(b)(1)(v) https://portal2.tr
+19108641085,+1 (910) 864-1085,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 12/9/2022 12/7/2022 9108641085 Amazon-AuthorizeOrder c/attachments/1167377 310.4(b)(1)(v) https://portal2.trac
+19192201167,+1 (919) 220-1167,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 12/9/2022 12/7/2022 9192201167 Amazon-AuthorizeOrder c/attachments/1167378 310.4(b)(1)(v) https://portal2.trac
+19702864273,+1 (970) 286-4273,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 12/2/2022 12/1/2022 9702864273 Amazon-AuthorizeOrder c/attachments/1159030 310.4(b)(1)(v) https://portal2.trac
+13235386562,+1 (323) 538-6562,Grandparentscam c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 7/5/2022 6/29/2022 3235386562 Grandparentscam c/attachments/946586 310.4(b)(1)(v) https://portal2.tracebacks.
+16083680512,+1 (608) 368-0512,Hotel-ComplimentaryStay c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 4/13/2022 4/8/2022 6083680512 Hotel-ComplimentaryStay c/attachments/807773 310.4(b)(1)(v) https://portal2.tra
+18126800968,+1 (812) 680-0968,Hotel-ComplimentaryStay c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 4/13/2022 4/11/2022 8126800968 Hotel-ComplimentaryStay c/attachments/807777 310.4(b)(1)(v) https://portal2.tra
+19548741046,+1 (954) 874-1046,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,4(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 3/7/2022 3/6/2022 9548741046 Amazon-AuthorizeOrder c/attachments/735445 310.4(b)(1)(v) StudentLoan-Forgivene
+17042597915,+1 (704) 259-7915,Center c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,s/Relief- https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/2/2022 1/27/2022 7042597915 Center c/attachments/660778 310.4(b)(1)(v) StudentLoan-Forgiveness/Relief- http
+16622384580,+1 (662) 238-4580,Center c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,s/Relief- https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/2/2022 1/28/2022 6622384580 Center c/attachments/660780 310.4(b)(1)(v) StudentLoan-Forgiveness/Relief- http
+13214105822,+1 (321) 410-5822,Center c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,s/Relief- https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/2/2022 1/28/2022 3214105822 Center c/attachments/660784 310.4(b)(1)(v) StudentLoan-Forgiveness/Relief- http
+14143383264,+1 (414) 338-3264,Center c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,s/Relief- https://portal2.tracebacks.org/api/publi 16 C.F.R. 2/1/2022 1/27/2022 4143383264 Center c/attachments/660787 310.4(b)(1)(v) https://portal2.tracebacks.org/api/p
+16036742799,+1 (603) 674-2799,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/26/2022 1/24/2022 6036742799 SSA-Suspended c/attachments/648018 310.4(b)(1)(v) https://portal2.tracebacks.or
+18027385813,+1 (802) 738-5813,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/24/2022 8027385813 SSA-Suspended c/attachments/648010 310.4(b)(1)(v) https://portal2.tracebacks.or
+18027381303,+1 (802) 738-1303,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/24/2022 8027381303 SSA-Suspended c/attachments/648011 310.4(b)(1)(v) https://portal2.tracebacks.or
+15129646540,+1 (512) 964-6540,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/24/2022 5129646540 SSA-Suspended c/attachments/648025 310.4(b)(1)(v) https://portal2.tracebacks.or
+18316663886,+1 (831) 666-3886,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/24/2022 8316663886 SSA-Suspended c/attachments/648026 310.4(b)(1)(v) https://portal2.tracebacks.or
+14409359526,+1 (440) 935-9526,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/24/2022 4409359526 SSA-Suspended c/attachments/648029 310.4(b)(1)(v) https://portal2.tracebacks.or
+18434441852,+1 (843) 444-1852,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/20/2022 8434441852 SSA-Suspended c/attachments/648033 310.4(b)(1)(v) https://portal2.tracebacks.or
+12406084333,+1 (240) 608-4333,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/25/2022 1/20/2022 2406084333 SSA-Suspended c/attachments/648035 310.4(b)(1)(v) https://portal2.tracebacks.or
+19707123046,+1 (970) 712-3046,Amazon-SuspiciousCharge c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/20/2022 1/15/2022 9707123046 Amazon-SuspiciousCharge c/attachments/642449 310.4(b)(1)(v) https://portal2.tra
+14172073487,+1 (417) 207-3487,Amazon-SuspiciousCharge c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/20/2022 1/18/2022 4172073487 Amazon-SuspiciousCharge c/attachments/642454 310.4(b)(1)(v) https://portal2.tra
+15163047249,+1 (516) 304-7249,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/19/2022 1/17/2022 5163047249 Amazon-AuthorizeOrder c/attachments/638999 310.4(b)(1)(v) https://portal2.trace
+16178861844,+1 (617) 886-1844,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/18/2022 1/17/2022 6178861844 SSA-Suspended c/attachments/638877 310.4(b)(1)(v) https://portal2.tracebacks.or
+15164104524,+1 (516) 410-4524,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/18/2022 1/17/2022 5164104524 SSA-Suspended c/attachments/638880 310.4(b)(1)(v) https://portal2.tracebacks.or
+18609498913,+1 (860) 949-8913,SSA-Suspended c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/18/2022 1/17/2022 8609498913 SSA-Suspended c/attachments/638881 310.4(b)(1)(v) https://portal2.tracebacks.or
+16039694235,+1 (603) 969-4235,Amazon-AuthorizeOrder c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/18/2022 1/17/2022 6039694235 Amazon-AuthorizeOrder c/attachments/638987 310.4(b)(1)(v) https://portal2.trace
+16066691762,+1 (606) 669-1762,Amazon-SuspiciousCharge-P1 c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 1/14/2022 1/12/2022 6066691762 Amazon-SuspiciousCharge-P1 c/attachments/635451 310.4(b)(1)(v) https://portal2.
+15515033662,+1 (551) 503-3662,Utility-30MinDisconnect c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 11/22/2021 11/20/2021 5515033662 Utility-30MinDisconnect c/attachments/567525 310.4(b)(1)(v) https://portal2.tra
+12514587119,+1 (251) 458-7119,FedReserv-Impers c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 9/10/2021 9/9/2021 2514587119 FedReserv-Impers c/attachments/440547 310.4(b)(1)(v) https://portal2.tracebacks
+19707281554,+1 (970) 728-1554,Legal-Enforcement-Notice c,1,1,0,no,pdf:pointofnoentry-hfaservsceasedesistletterfinaljms.pdf,4(b)(1)(v) https://portal2.tracebacks.org/api/publi 16 C.F.R. 9/7/2021 9/3/2021 9707281554 Legal-Enforcement-Notice c/attachments/431139 310.4(b)(1)(v)
+18329017667,+1 (832) 901-7667,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,olation https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/18/2022 7/18/2022 8329017667 Amazon-AuthorizeOrder attachments/959873 § 310.4(b)(1)(v) https://portal.traceb
+18477932120,+1 (847) 793-2120,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/18/2022 7/17/2022 8477932120 Amazon-AuthorizeOrder attachments/959860 § 310.4(b)(1)(v) https://portal.traceb
+13178475681,+1 (317) 847-5681,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/15/2022 7/13/2022 3178475681 LegalDept-Action-P1 attachments/956746 § 310.4(b)(1)(v) https://portal.tracebac
+15152292621,+1 (515) 229-2621,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/15/2022 7/13/2022 5152292621 LegalDept-Action-P1 attachments/956744 § 310.4(b)(1)(v) https://portal.tracebac
+14044281803,+1 (404) 428-1803,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/15/2022 7/13/2022 4044281803 LegalDept-Action-P1 attachments/956740 § 310.4(b)(1)(v) https://portal.tracebac
+18016478303,+1 (801) 647-8303,Amazon-AuthorizeOrder,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/11/2022 7/10/2022 8016478303 Amazon-AuthorizeOrder attachments/951287 § 310.4(b)(1)(v) https://portal.traceb
+15098443301,+1 (509) 844-3301,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/6/2022 7/5/2022 5098443301 LegalDept-Action-P1 attachments/947222 § 310.4(b)(1)(v) https://portal.tracebac
+12063103454,+1 (206) 310-3454,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 7/6/2022 7/5/2022 2063103454 LegalDept-Action-P1 attachments/947220 § 310.4(b)(1)(v) SSA-P1-TexasFraud https
+18086357129,+1 (808) 635-7129,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/27/2022 5/25/2022 8086357129 (GovtImpers) attachments/875549 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18082563982,+1 (808) 256-3982,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/25/2022 8082563982 (GovtImpers) attachments/875546 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18088207066,+1 (808) 820-7066,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/25/2022 8088207066 (GovtImpers) attachments/875544 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18082473980,+1 (808) 247-3980,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/25/2022 8082473980 (GovtImpers) attachments/875543 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18083293314,+1 (808) 329-3314,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/25/2022 8083293314 (GovtImpers) attachments/875540 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18083137786,+1 (808) 313-7786,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/24/2022 8083137786 (GovtImpers) attachments/875535 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18084450467,+1 (808) 445-0467,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/24/2022 8084450467 (GovtImpers) attachments/875533 § 310.4(b)(1)(v) Page 1 of 3 SSA-P1-TexasFraud
+18084605685,+1 (808) 460-5685,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,asFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/26/2022 5/23/2022 8084605685 (GovtImpers) attachments/875531 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+13056101655,+1 (305) 610-1655,Amazon-SuspiciousCharge-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/25/2022 5/23/2022 3056101655 Amazon-SuspiciousCharge-P1 attachments/871389 § 310.4(b)(1)(v) SSA-P1-TexasFrau
+18089547174,+1 (808) 954-7174,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,exasFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/4/2022 5/3/2022 8089547174 (GovtImpers) attachments/833949 § 310.4(b)(1)(v) SSA-P1-TexasFraud https://port
+18175052393,+1 (817) 505-2393,(GovtImpers),1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,exasFraud https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/4/2022 5/2/2022 8175052393 (GovtImpers) attachments/833941 § 310.4(b)(1)(v) https://portal.tracebacks.org/
+18179789732,+1 (817) 978-9732,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,(b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 5/3/2022 5/2/2022 8179789732 LegalDept-Action-P1 attachments/832634 § 310.4(b)(1)(v) https://portal.tracebac
+14027859568,+1 (402) 785-9568,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,b)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 4/5/2022 3/30/2022 4027859568 LegalDept-Action-P1 attachments/790372 § 310.4(b)(1)(v) https://portal.tracebac
+17025630557,+1 (702) 563-0557,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/31/2022 3/30/2022 7025630557 LegalDept-Action-P1 attachments/790383 § 310.4(b)(1)(v) https://portal.tracebac
+13085960925,+1 (308) 596-0925,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/31/2022 3/30/2022 3085960925 LegalDept-Action-P1 attachments/790369 § 310.4(b)(1)(v) https://portal.tracebac
+15184124904,+1 (518) 412-4904,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/31/2022 3/29/2022 5184124904 LegalDept-Action-P1 attachments/790368 § 310.4(b)(1)(v) https://portal.tracebac
+17702858522,+1 (770) 285-8522,LegalDept-Action-P1,1,1,0,no,pdf:pointofnoentry-ibasiscdletter.pdf,)(1)(v) https://portal.tracebacks.org/api/public/ 16 C.F.R. 3/31/2022 3/30/2022 7702858522 LegalDept-Action-P1 attachments/790361 § 310.4(b)(1)(v) https://portal.tracebac
