file_name,language,transcript,case_details,case_pdf
audio-wav-16khz/565718_normalized.wav,en,"card which will be dispatched in the next 24 hours. If you have not made any such purchases or transactions, then kindly press 1 to speak Amazon customer service. Thank you. ",cease-desist-letter-telcentris-inc-also-dba-voxox,pdf_files/pointofnoentry-telcentrisceasedesistletterfinaljms.pdf
audio-wav-16khz/1114593_normalized.wav,en,"Hi this call is from Amazon, we have noticed an unusual activity from four different locations and devices. There is one pre-authorized order placed for Apple MacBook Pro and AirPod Pro for a total amount of $1499 it will be deducted from your account soon. Your reference ID number is 27369. Was this you? If you have not authorized this transaction then press 1 to speak to one of our customer care executives. Thank you. ",cease-desist-letter-every1-telecom,pdf_files/pointofnoentry-every1telecomceasedesistletterfinaljms.pdf
audio-wav-16khz/640779_normalized.wav,en,"Hi, this is Catherine with the Student Services Department. I am following up in regards to your outstanding federal student loan balance. We have been trying to reach you because you are eligible for the Federal Student Loan Forgiveness Program due to new changes made in 2022. It's imperative that we speak to you as soon as possible since the student loan payment delay is about to come to an end. You can reach us directly to discuss your options at 435-355-3822. Again, that is 435-355-3822. Thank you. ",cease-desist-letter-great-choice-telecom-llc,pdf_files/pointofnoentry-greatchoicecdletter_0.pdf
audio-wav-16khz/s6diZGlyX2ttNWRpcjp0b21jYXQ2NzEyOjE2MzQ5MzM2ODc4NzZ2q7yKQp.gen_Global_Net_Holdings_Robocall__CCIRR-VisaAlert_normalized.wav,en,"You now qualify for 0% interest rate on all your credit card account. This is the limited time offer, and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process. ",warning-letter-global-net-holdings-inc,pdf_files/pointofnoentry-globalnetholdingswarningletter.pdf
audio-wav-16khz/838931_normalized.wav,en,"Someone ordered an iPhone 11 Pro from your Amazon account, which will charge you $899. If you did not authorize this order, then press 1 for Amazon support. ",cease-desist-letter-family-communication-inc,pdf_files/pointofnoentry-familycommcdletter.pdf
audio-wav-16khz/274443_normalized.wav,en,"Thanks to your good pain in history and good credit score, you have been qualified finally for an interest rate reduction between 0 to 5%. Several attempts were made to reach you. This is your final courtesy call before we are unable to lower your interest rates. So press 1 now. ",warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/582994_normalized.wav,en,"Hi, this call is from PayPal, we've noticed, unusual login activity from four different devices and locations you don't usually use. Multiple transaction of $499 for Google Play gift card, has been processed, and it will be deducted from your account soon. Was this you? If you haven't authorize these transaction then press 1 to speak to one of our representatives, thank you. ",cease-desist-letter-cherry-voice-inc,pdf_files/pointofnoentry-cherryvoiceceasedesistletterfinaljms.pdf
audio-wav-16khz/782203_normalized.wav,en,"This is officer Sarah Jones calling you from the legal department. The very second you read this message, you need to leave your work aside so that we can discuss about your case and take necessary action. On this matter, in order to connect, press 1 and you will be connected to the concerned department. If we don't hear from you, IT will be forced to take legal action against you. ",cease-desist-letter-aka-management-inc,pdf_files/pointofnoentry-akamgtcdletter.pdf
audio-wav-16khz/761222_normalized.wav,en,for some kind of fraudulent activities in the south border of Texas. So please in order go ahead get more information. To speak with Officer Press 1. I repeat Press 1. Thank you and have a great day. ,cease-desist-letter-ibasis-inc,pdf_files/pointofnoentry-ibasiscdletter.pdf
audio-wav-16khz/463180_normalized.wav,en,"The reason you have received this phone call from our department is to inform you that there is a legal enforcement actions filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you. ",cease-desist-letter-did-central-llc,pdf_files/pointofnoentry-didcentralceasedesistletterfinaljms.pdf
audio-wav-16khz/630209_normalized.wav,en,administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/67730_normalized.wav,en,your credit card. So please press 1 to speak with Live Operator and get the confirmation number. ,warning-letter-whisl-telecom-llc,pdf_files/pointofnoentry-whisltelecomwarningletter_1.pdf
audio-wav-16khz/64042_normalized.wav,en,We need to talk to you as soon as possible. I repeat this call is from Social Security Administration. Number to reach our department is 206-593-4830. I repeat it's 206-593-4830. Thank you. ,cease-desist-letter-idt-telecom-inc,pdf_files/pointofnoentry-idttelecomceasedesistletterfinaljms.pdf
audio-wav-16khz/817187_normalized.wav,en,"account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you. ",cease-desist-letter-aka-management-inc,pdf_files/pointofnoentry-akamgtcdletter.pdf
audio-wav-16khz/1199327_normalized.wav,en,"Hi there, I'm calling you from Comcast Xfinity to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 833-511-0678, from 8 a.m. to 5 p.m. Pacific Standard Time. Thank you, and have a great day. ",cease-desist-letter-every1-telecom,pdf_files/pointofnoentry-every1telecomceasedesistletterfinaljms.pdf
audio-wav-16khz/500505_normalized.wav,en,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order. ",cease-desist-letter-range-inc-also-dba-range-telecom,pdf_files/range-telecom.pdf
audio-wav-16khz/1181993_normalized.wav,zh,"FedEx国际快递最后一次通知您 您有一个快件已派送两次无人签收 如需查询英文请按1,中文请按2 ",cease-desist-letter-every1-telecom,pdf_files/pointofnoentry-every1telecomceasedesistletterfinaljms.pdf
audio-wav-16khz/587262_normalized.wav,en,"Hi, this is Melanie. I'm giving you a call from the dealer service center. We recently noticed your car's extended warranty would expire and wanted to provide you with one final courtesy call before your warranty expires and your warranty coverage becomes voided. This would make you financially responsible for all service repairs. If you wish to extend or reinstate your car's warranty, press 4 now or press 9 to discontinue coverage and discontinue receiving these reminders. ",cease-desist-letter-did-central-llc,pdf_files/pointofnoentry-didcentralceasedesistletterfinaljms.pdf
